2024-12-18 12:08:21;3;49.48
2024-12-18 12:08:21;4;68.22
2024-12-18 12:08:21;5;74.46
2024-12-18 12:08:21;6;10.09
2024-12-18 12:08:22;3;49.48
2024-12-18 12:08:22;4;68.24
2024-12-18 12:08:22;5;74.46
2024-12-18 12:08:22;6;10.09
2024-12-18 12:08:23;3;49.47
2024-12-18 12:08:23;4;68.28
2024-12-18 12:08:23;5;74.46
2024-12-18 12:08:23;6;10.08
2024-12-18 12:08:24;3;49.47
2024-12-18 12:08:24;4;68.3
2024-12-18 12:08:24;5;74.46
2024-12-18 12:08:24;6;10.06
2024-12-18 12:08:25;3;49.47
2024-12-18 12:08:25;4;68.31
2024-12-18 12:08:25;5;74.45
2024-12-18 12:08:25;6;10.07
2024-12-18 12:08:26;3;49.46
2024-12-18 12:08:26;4;68.31
2024-12-18 12:08:26;5;74.46
2024-12-18 12:08:26;6;10.05
2024-12-18 12:08:27;3;49.47
2024-12-18 12:08:27;4;68.31
2024-12-18 12:08:27;5;74.44
2024-12-18 12:08:27;6;10.07
2024-12-18 12:08:28;3;49.44
2024-12-18 12:08:28;4;68.26
2024-12-18 12:08:28;5;74.43
2024-12-18 12:08:28;6;10.09
2024-12-18 12:08:29;3;49.45
2024-12-18 12:08:29;4;68.23
2024-12-18 12:08:29;5;74.43
2024-12-18 12:08:29;6;10.1
2024-12-18 12:08:30;3;49.48
2024-12-18 12:08:30;4;68.22
2024-12-18 12:08:30;5;74.47
2024-12-18 12:08:30;6;10.11
2024-12-18 12:08:31;3;49.53
2024-12-18 12:08:31;4;68.25
2024-12-18 12:08:31;5;74.5
2024-12-18 12:08:31;6;10.1
2024-12-18 12:08:32;3;49.55
2024-12-18 12:08:32;4;68.23
2024-12-18 12:08:32;5;74.49
2024-12-18 12:08:32;6;10.11
2024-12-18 12:08:33;3;49.57
2024-12-18 12:08:33;4;68.22
2024-12-18 12:08:33;5;74.45
2024-12-18 12:08:33;6;10.09
2024-12-18 12:08:34;3;49.57
2024-12-18 12:08:34;4;68.22
2024-12-18 12:08:34;5;74.43
2024-12-18 12:08:34;6;10.08
2024-12-18 12:08:35;3;49.58
2024-12-18 12:08:35;4;68.23
2024-12-18 12:08:35;5;74.44
2024-12-18 12:08:35;6;10.05
2024-12-18 12:08:36;3;49.57
2024-12-18 12:08:36;4;68.21
2024-12-18 12:08:36;5;74.43
2024-12-18 12:08:36;6;10.04
2024-12-18 12:08:37;3;49.57
2024-12-18 12:08:37;4;68.2
2024-12-18 12:08:37;5;74.44
2024-12-18 12:08:37;6;10.03
2024-12-18 12:08:38;3;49.53
2024-12-18 12:08:38;4;68.18
2024-12-18 12:08:38;5;74.43
2024-12-18 12:08:38;6;10.06
2024-12-18 12:08:39;3;49.54
2024-12-18 12:08:39;4;68.19
2024-12-18 12:08:39;5;74.51
2024-12-18 12:08:39;6;10.12
2024-12-18 12:08:40;3;49.7
2024-12-18 12:08:40;4;68.21
2024-12-18 12:08:40;5;74.55
2024-12-18 12:08:40;6;10.14
2024-12-18 12:08:41;3;49.74
2024-12-18 12:08:41;4;68.23
2024-12-18 12:08:41;5;74.6
2024-12-18 12:08:41;6;10.13
2024-12-18 12:08:42;3;49.73
2024-12-18 12:08:42;4;68.25
2024-12-18 12:08:42;5;74.55
2024-12-18 12:08:42;6;10.13
2024-12-18 12:08:43;3;49.56
2024-12-18 12:08:43;4;68.26
2024-12-18 12:08:43;5;74.51
2024-12-18 12:08:43;6;10.11
2024-12-18 12:08:44;3;49.54
2024-12-18 12:08:44;4;68.26
2024-12-18 12:08:44;5;74.43
2024-12-18 12:08:44;6;10.11
2024-12-18 12:08:45;3;49.61
2024-12-18 12:08:45;4;68.28
2024-12-18 12:08:45;5;74.43
2024-12-18 12:08:45;6;10.13
2024-12-18 12:08:46;3;49.48
2024-12-18 12:08:46;4;68.24
2024-12-18 12:08:46;5;74.27
2024-12-18 12:08:46;6;10.18
2024-12-18 12:08:47;3;49.2
2024-12-18 12:08:47;4;68.08
2024-12-18 12:08:47;5;74.01
2024-12-18 12:08:47;6;10.28
2024-12-18 12:08:48;3;48.68
2024-12-18 12:08:48;4;67.92
2024-12-18 12:08:48;5;73.68
2024-12-18 12:08:48;6;10.36
2024-12-18 12:08:49;3;48.17
2024-12-18 12:08:49;4;67.91
2024-12-18 12:08:49;5;73.35
2024-12-18 12:08:49;6;10.47
2024-12-18 12:08:50;3;47.6
2024-12-18 12:08:50;4;68.02
2024-12-18 12:08:50;5;72.92
2024-12-18 12:08:50;6;10.55
2024-12-18 12:08:51;3;46.93
2024-12-18 12:08:51;4;68.3
2024-12-18 12:08:51;5;72.59
2024-12-18 12:08:51;6;10.64
2024-12-18 12:08:52;3;46.19
2024-12-18 12:08:52;4;68.67
2024-12-18 12:08:52;5;72.51
2024-12-18 12:08:52;6;10.72
2024-12-18 12:08:53;3;45.43
2024-12-18 12:08:53;4;69.29
2024-12-18 12:08:53;5;72.63
2024-12-18 12:08:53;6;10.81
2024-12-18 12:08:54;3;44.61
2024-12-18 12:08:54;4;69.9
2024-12-18 12:08:54;5;72.63
2024-12-18 12:08:54;6;11.05
2024-12-18 12:08:55;3;43.64
2024-12-18 12:08:55;4;70.31
2024-12-18 12:08:55;5;72.19
2024-12-18 12:08:55;6;11.48
2024-12-18 12:08:56;3;42.41
2024-12-18 12:08:56;4;70.62
2024-12-18 12:08:56;5;71.59
2024-12-18 12:08:56;6;12.22
2024-12-18 12:08:57;3;41.08
2024-12-18 12:08:57;4;70.81
2024-12-18 12:08:57;5;70.9
2024-12-18 12:08:57;6;13.11
2024-12-18 12:08:58;3;39.7
2024-12-18 12:08:58;4;71.27
2024-12-18 12:08:58;5;70.31
2024-12-18 12:08:58;6;14.06
2024-12-18 12:08:59;3;38.4
2024-12-18 12:08:59;4;71.73
2024-12-18 12:08:59;5;69.87
2024-12-18 12:08:59;6;14.97
2024-12-18 12:09:00;3;37.1
2024-12-18 12:09:00;4;72.4
2024-12-18 12:09:00;5;69.63
2024-12-18 12:09:00;6;16.06
2024-12-18 12:09:01;3;35.89
2024-12-18 12:09:01;4;72.97
2024-12-18 12:09:01;5;69.4
2024-12-18 12:09:01;6;17.19
2024-12-18 12:09:02;3;34.67
2024-12-18 12:09:02;4;73.46
2024-12-18 12:09:02;5;69.01
2024-12-18 12:09:02;6;18.33
2024-12-18 12:09:03;3;33.47
2024-12-18 12:09:03;4;73.72
2024-12-18 12:09:03;5;68.31
2024-12-18 12:09:03;6;19.35
2024-12-18 12:09:04;3;32.23
2024-12-18 12:09:04;4;73.84
2024-12-18 12:09:04;5;67.55
2024-12-18 12:09:04;6;20.36
2024-12-18 12:09:05;3;31.04
2024-12-18 12:09:05;4;73.88
2024-12-18 12:09:05;5;66.66
2024-12-18 12:09:05;6;21.41
2024-12-18 12:09:06;3;29.92
2024-12-18 12:09:06;4;74
2024-12-18 12:09:06;5;66
2024-12-18 12:09:06;6;22.41
2024-12-18 12:09:07;3;28.98
2024-12-18 12:09:07;4;74.4
2024-12-18 12:09:07;5;65.67
2024-12-18 12:09:07;6;23.26
2024-12-18 12:09:08;3;28.21
2024-12-18 12:09:08;4;74.92
2024-12-18 12:09:08;5;65.76
2024-12-18 12:09:08;6;24.03
2024-12-18 12:09:09;3;27.48
2024-12-18 12:09:09;4;75.59
2024-12-18 12:09:09;5;65.88
2024-12-18 12:09:09;6;24.87
2024-12-18 12:09:10;3;26.65
2024-12-18 12:09:10;4;76.07
2024-12-18 12:09:10;5;65.76
2024-12-18 12:09:10;6;25.78
2024-12-18 12:09:11;3;25.72
2024-12-18 12:09:11;4;76.34
2024-12-18 12:09:11;5;65.21
2024-12-18 12:09:11;6;26.76
2024-12-18 12:09:12;3;24.65
2024-12-18 12:09:12;4;76.37
2024-12-18 12:09:12;5;64.43
2024-12-18 12:09:12;6;27.73
2024-12-18 12:09:13;3;23.58
2024-12-18 12:09:13;4;76.33
2024-12-18 12:09:13;5;63.63
2024-12-18 12:09:13;6;28.84
2024-12-18 12:09:14;3;22.42
2024-12-18 12:09:14;4;76.43
2024-12-18 12:09:14;5;63.03
2024-12-18 12:09:14;6;29.99
2024-12-18 12:09:15;3;21.31
2024-12-18 12:09:15;4;76.66
2024-12-18 12:09:15;5;62.48
2024-12-18 12:09:15;6;31.14
2024-12-18 12:09:16;3;20.24
2024-12-18 12:09:16;4;77.02
2024-12-18 12:09:16;5;62.19
2024-12-18 12:09:16;6;32.26
2024-12-18 12:09:17;3;19.25
2024-12-18 12:09:17;4;77.45
2024-12-18 12:09:17;5;61.84
2024-12-18 12:09:17;6;33.38
2024-12-18 12:09:18;3;18.33
2024-12-18 12:09:18;4;77.91
2024-12-18 12:09:18;5;61.44
2024-12-18 12:09:18;6;34.56
2024-12-18 12:09:19;3;17.38
2024-12-18 12:09:19;4;78.38
2024-12-18 12:09:19;5;60.98
2024-12-18 12:09:19;6;35.66
2024-12-18 12:09:20;3;16.54
2024-12-18 12:09:20;4;78.88
2024-12-18 12:09:20;5;60.64
2024-12-18 12:09:20;6;36.86
2024-12-18 12:09:21;3;15.6
2024-12-18 12:09:21;4;79.41
2024-12-18 12:09:21;5;60.46
2024-12-18 12:09:21;6;38.04
2024-12-18 12:09:22;3;14.67
2024-12-18 12:09:22;4;79.99
2024-12-18 12:09:22;5;60.24
2024-12-18 12:09:22;6;39.34
2024-12-18 12:09:23;3;13.82
2024-12-18 12:09:23;4;80.57
2024-12-18 12:09:23;5;60.16
2024-12-18 12:09:23;6;40.37
2024-12-18 12:09:24;3;13.11
2024-12-18 12:09:24;4;81.09
2024-12-18 12:09:24;5;60.08
2024-12-18 12:09:24;6;41.37
2024-12-18 12:09:25;3;12.66
2024-12-18 12:09:25;4;81.56
2024-12-18 12:09:25;5;60.03
2024-12-18 12:09:25;6;42.33
2024-12-18 12:09:26;3;12.13
2024-12-18 12:09:26;4;82.14
2024-12-18 12:09:26;6;43.4
2024-12-18 12:09:27;3;11.57
2024-12-18 12:09:27;4;82.78
2024-12-18 12:09:27;6;44.4
2024-12-18 12:09:28;3;11.1
2024-12-18 12:09:28;4;83.42
2024-12-18 12:09:28;6;45.39
2024-12-18 12:09:29;3;10.84
2024-12-18 12:09:29;4;83.98
2024-12-18 12:09:29;5;59.91
2024-12-18 12:09:29;6;46.35
2024-12-18 12:09:30;3;10.74
2024-12-18 12:09:30;4;84.58
2024-12-18 12:09:30;5;59.89
2024-12-18 12:09:30;6;47.31
2024-12-18 12:09:31;3;10.56
2024-12-18 12:09:31;4;85.24
2024-12-18 12:09:31;6;48.07
2024-12-18 12:09:32;3;10.38
2024-12-18 12:09:32;4;85.93
2024-12-18 12:09:32;5;60.02
2024-12-18 12:09:32;6;48.61
2024-12-18 12:09:33;3;10.32
2024-12-18 12:09:33;4;85.93
2024-12-18 12:09:33;5;60.14
2024-12-18 12:09:33;6;48.81
2024-12-18 12:09:34;3;10.23
2024-12-18 12:09:34;4;85.96
2024-12-18 12:09:34;5;60.39
2024-12-18 12:09:34;6;48.86
2024-12-18 12:09:35;3;10.14
2024-12-18 12:09:35;4;86.04
2024-12-18 12:09:35;6;48.82
2024-12-18 12:09:36;3;10.13
2024-12-18 12:09:36;4;86.2
2024-12-18 12:09:36;5;60.78
2024-12-18 12:09:36;6;48.82
2024-12-18 12:09:37;3;10.17
2024-12-18 12:09:37;4;86.38
2024-12-18 12:09:37;6;48.82
2024-12-18 12:09:38;3;10.21
2024-12-18 12:09:38;4;86.38
2024-12-18 12:09:38;6;48.8
2024-12-18 12:09:39;3;10.16
2024-12-18 12:09:39;4;86.38
2024-12-18 12:09:39;5;60.5
2024-12-18 12:09:39;6;48.78
2024-12-18 12:09:40;3;10.13
2024-12-18 12:09:40;4;86.37
2024-12-18 12:09:40;5;60.51
2024-12-18 12:09:40;6;48.78
2024-12-18 12:09:41;3;10.12
2024-12-18 12:09:41;4;86.36
2024-12-18 12:09:41;6;48.8
2024-12-18 12:09:42;3;10.11
2024-12-18 12:09:42;4;86.34
2024-12-18 12:09:42;6;48.81
2024-12-18 12:09:43;3;10.11
2024-12-18 12:09:43;4;86.33
2024-12-18 12:09:43;6;48.81
2024-12-18 12:09:44;3;10.12
2024-12-18 12:09:44;4;86.34
2024-12-18 12:09:44;6;48.81
2024-12-18 12:09:45;3;10.18
2024-12-18 12:09:45;4;86.32
2024-12-18 12:09:45;5;60.44
2024-12-18 12:09:45;6;48.81
2024-12-18 12:09:46;3;10.19
2024-12-18 12:09:46;4;86.29
2024-12-18 12:09:46;6;48.8
2024-12-18 12:09:47;3;10.19
2024-12-18 12:09:47;4;86.27
2024-12-18 12:09:47;6;48.8
2024-12-18 12:09:48;3;10.15
2024-12-18 12:09:48;4;86.27
2024-12-18 12:09:48;6;48.78
2024-12-18 12:09:49;3;10.18
2024-12-18 12:09:49;4;86.14
2024-12-18 12:09:49;6;48.64
2024-12-18 12:09:50;3;10.24
2024-12-18 12:09:50;4;85.72
2024-12-18 12:09:50;5;60.31
2024-12-18 12:09:50;6;48.24
2024-12-18 12:09:51;3;10.33
2024-12-18 12:09:51;4;85.1
2024-12-18 12:09:51;5;60.03
2024-12-18 12:09:51;6;47.6
2024-12-18 12:09:52;3;10.42
2024-12-18 12:09:52;4;84.54
2024-12-18 12:09:52;5;59.73
2024-12-18 12:09:52;6;46.91
2024-12-18 12:09:53;3;10.54
2024-12-18 12:09:53;4;84.09
2024-12-18 12:09:53;5;59.69
2024-12-18 12:09:53;6;46.23
2024-12-18 12:09:54;3;10.77
2024-12-18 12:09:54;4;83.75
2024-12-18 12:09:54;5;59.77
2024-12-18 12:09:54;6;45.49
2024-12-18 12:09:55;3;11.05
2024-12-18 12:09:55;4;83.33
2024-12-18 12:09:55;5;59.82
2024-12-18 12:09:55;6;44.66
2024-12-18 12:09:56;3;11.45
2024-12-18 12:09:56;4;82.82
2024-12-18 12:09:56;5;59.89
2024-12-18 12:09:56;6;43.71
2024-12-18 12:09:57;3;11.91
2024-12-18 12:09:57;4;82.26
2024-12-18 12:09:57;5;59.91
2024-12-18 12:09:57;6;42.67
2024-12-18 12:09:58;3;12.57
2024-12-18 12:09:58;4;81.57
2024-12-18 12:09:58;5;59.94
2024-12-18 12:09:58;6;41.53
2024-12-18 12:09:59;3;13.23
2024-12-18 12:09:59;4;80.93
2024-12-18 12:09:59;5;60.03
2024-12-18 12:09:59;6;40.38
2024-12-18 12:10:00;3;14.06
2024-12-18 12:10:00;4;80.26
2024-12-18 12:10:00;5;60.17
2024-12-18 12:10:00;6;39.25
2024-12-18 12:10:01;3;14.9
2024-12-18 12:10:01;4;79.68
2024-12-18 12:10:01;5;60.34
2024-12-18 12:10:01;6;38.12
2024-12-18 12:10:02;3;15.83
2024-12-18 12:10:02;4;79.17
2024-12-18 12:10:02;5;60.52
2024-12-18 12:10:02;6;36.99
2024-12-18 12:10:03;3;16.69
2024-12-18 12:10:03;4;78.71
2024-12-18 12:10:03;5;60.75
2024-12-18 12:10:03;6;35.9
2024-12-18 12:10:04;3;17.57
2024-12-18 12:10:04;4;78.28
2024-12-18 12:10:04;5;61.04
2024-12-18 12:10:04;6;34.81
2024-12-18 12:10:05;3;18.48
2024-12-18 12:10:05;4;77.82
2024-12-18 12:10:05;5;61.36
2024-12-18 12:10:05;6;33.71
2024-12-18 12:10:06;3;19.4
2024-12-18 12:10:06;4;77.4
2024-12-18 12:10:06;5;61.72
2024-12-18 12:10:06;6;32.6
2024-12-18 12:10:07;3;20.33
2024-12-18 12:10:07;4;77.01
2024-12-18 12:10:07;5;62.1
2024-12-18 12:10:07;6;31.51
2024-12-18 12:10:08;3;21.3
2024-12-18 12:10:08;4;76.7
2024-12-18 12:10:08;5;62.6
2024-12-18 12:10:08;6;30.46
2024-12-18 12:10:09;3;22.29
2024-12-18 12:10:09;4;76.48
2024-12-18 12:10:09;5;63.21
2024-12-18 12:10:09;6;29.4
2024-12-18 12:10:10;3;23.27
2024-12-18 12:10:10;4;76.42
2024-12-18 12:10:10;5;63.96
2024-12-18 12:10:10;6;28.38
2024-12-18 12:10:11;3;24.3
2024-12-18 12:10:11;4;76.51
2024-12-18 12:10:11;5;64.75
2024-12-18 12:10:11;6;27.42
2024-12-18 12:10:12;3;25.26
2024-12-18 12:10:12;4;76.53
2024-12-18 12:10:12;5;65.46
2024-12-18 12:10:12;6;26.5
2024-12-18 12:10:13;3;26.2
2024-12-18 12:10:13;4;76.4
2024-12-18 12:10:13;5;65.9
2024-12-18 12:10:13;6;25.64
2024-12-18 12:10:14;3;27.01
2024-12-18 12:10:14;4;75.96
2024-12-18 12:10:14;5;66.01
2024-12-18 12:10:14;6;24.83
2024-12-18 12:10:15;3;27.7
2024-12-18 12:10:15;4;75.39
2024-12-18 12:10:15;5;65.92
2024-12-18 12:10:15;6;24.09
2024-12-18 12:10:16;3;28.39
2024-12-18 12:10:16;4;74.79
2024-12-18 12:10:16;5;65.88
2024-12-18 12:10:16;6;23.36
2024-12-18 12:10:17;3;29
2024-12-18 12:10:17;4;74.31
2024-12-18 12:10:17;5;65.91
2024-12-18 12:10:17;6;22.76
2024-12-18 12:10:18;3;29.48
2024-12-18 12:10:18;4;73.93
2024-12-18 12:10:18;5;65.9
2024-12-18 12:10:18;6;22.38
2024-12-18 12:10:19;3;29.66
2024-12-18 12:10:19;4;73.72
2024-12-18 12:10:19;5;65.86
2024-12-18 12:10:19;6;22.31
2024-12-18 12:10:20;3;29.62
2024-12-18 12:10:20;4;73.69
2024-12-18 12:10:20;5;65.82
2024-12-18 12:10:20;6;22.34
2024-12-18 12:10:21;3;29.63
2024-12-18 12:10:21;4;73.72
2024-12-18 12:10:21;5;65.78
2024-12-18 12:10:21;6;22.33
2024-12-18 12:10:22;3;29.66
2024-12-18 12:10:22;4;73.68
2024-12-18 12:10:22;5;65.75
2024-12-18 12:10:22;6;22.26
2024-12-18 12:10:23;3;29.74
2024-12-18 12:10:23;4;73.6
2024-12-18 12:10:23;5;65.72
2024-12-18 12:10:23;6;22.17
2024-12-18 12:10:24;3;29.77
2024-12-18 12:10:24;4;73.55
2024-12-18 12:10:24;5;65.78
2024-12-18 12:10:24;6;22.15
2024-12-18 12:10:25;3;29.77
2024-12-18 12:10:25;4;73.52
2024-12-18 12:10:25;5;65.76
2024-12-18 12:10:25;6;22.15
2024-12-18 12:10:26;3;29.79
2024-12-18 12:10:26;4;73.51
2024-12-18 12:10:26;5;65.76
2024-12-18 12:10:26;6;22.17
2024-12-18 12:10:27;3;29.8
2024-12-18 12:10:27;4;73.55
2024-12-18 12:10:27;5;65.76
2024-12-18 12:10:27;6;22.17
2024-12-18 12:10:28;3;29.8
2024-12-18 12:10:28;4;73.6
2024-12-18 12:10:28;5;65.79
2024-12-18 12:10:28;6;22.17
2024-12-18 12:10:29;3;29.78
2024-12-18 12:10:29;4;73.65
2024-12-18 12:10:29;5;65.8
2024-12-18 12:10:29;6;22.15
2024-12-18 12:10:30;3;29.78
2024-12-18 12:10:30;4;73.62
2024-12-18 12:10:30;5;65.8
2024-12-18 12:10:30;6;22.11
2024-12-18 12:10:31;3;29.84
2024-12-18 12:10:31;4;73.61
2024-12-18 12:10:31;5;65.81
2024-12-18 12:10:31;6;22.05
2024-12-18 12:10:32;3;29.9
2024-12-18 12:10:32;4;73.59
2024-12-18 12:10:32;5;65.86
2024-12-18 12:10:32;6;22.04
2024-12-18 12:10:33;3;29.94
2024-12-18 12:10:33;4;73.62
2024-12-18 12:10:33;5;66.05
2024-12-18 12:10:33;6;22.03
2024-12-18 12:10:34;3;29.95
2024-12-18 12:10:34;4;73.61
2024-12-18 12:10:34;5;66.07
2024-12-18 12:10:34;6;22.01
2024-12-18 12:10:35;3;29.99
2024-12-18 12:10:35;4;73.6
2024-12-18 12:10:35;5;66.05
2024-12-18 12:10:35;6;22.02
2024-12-18 12:10:36;3;29.87
2024-12-18 12:10:36;4;73.65
2024-12-18 12:10:36;5;65.89
2024-12-18 12:10:36;6;22.14
2024-12-18 12:10:37;3;29.75
2024-12-18 12:10:37;4;73.71
2024-12-18 12:10:37;5;65.9
2024-12-18 12:10:37;6;22.25
2024-12-18 12:10:38;3;29.61
2024-12-18 12:10:38;4;73.78
2024-12-18 12:10:38;5;65.91
2024-12-18 12:10:38;6;22.33
2024-12-18 12:10:39;3;29.58
2024-12-18 12:10:39;4;73.86
2024-12-18 12:10:39;5;65.93
2024-12-18 12:10:39;6;22.35
2024-12-18 12:10:40;3;29.65
2024-12-18 12:10:40;4;73.82
2024-12-18 12:10:40;5;65.88
2024-12-18 12:10:40;6;22.29
2024-12-18 12:10:41;3;29.72
2024-12-18 12:10:41;4;73.78
2024-12-18 12:10:41;5;65.88
2024-12-18 12:10:41;6;22.23
2024-12-18 12:10:42;3;29.83
2024-12-18 12:10:42;4;73.71
2024-12-18 12:10:42;5;65.86
2024-12-18 12:10:42;6;22.14
2024-12-18 12:10:43;3;29.81
2024-12-18 12:10:43;4;73.72
2024-12-18 12:10:43;5;65.91
2024-12-18 12:10:43;6;22.17
2024-12-18 12:10:44;3;29.79
2024-12-18 12:10:44;4;73.72
2024-12-18 12:10:44;5;65.93
2024-12-18 12:10:44;6;22.18
2024-12-18 12:10:45;3;29.79
2024-12-18 12:10:45;4;73.68
2024-12-18 12:10:45;5;65.94
2024-12-18 12:10:45;6;22.19
2024-12-18 12:10:46;3;29.79
2024-12-18 12:10:46;4;73.7
2024-12-18 12:10:46;5;65.94
2024-12-18 12:10:46;6;22.18
2024-12-18 12:10:47;3;29.81
