53.208588658953516,50.25997817689856
53.208590241641225,50.25997456090733
53.208591562415556,50.259970635057265
53.208572186514466,50.25929265283128
53.20857184982508,50.25929471869126
53.20860046165559,50.25993941520304
53.20860089070195,50.25993855565075
53.20860072689273,50.25993896962135
53.20860069308163,50.25993877448163
53.208600588218026,50.25993894174804
53.20860045721198,50.2599395660385
53.2086004855017,50.259940001593804
53.20860030011167,50.25993973642191
53.208599863113314,50.25993870537183
53.20859968918325,50.25993769860362
53.20859977237727,50.2599372339616
53.208600227181584,50.25993728436725
53.20860011029415,50.25993793704502
53.20860021519554,50.25993853706783
53.208600117846665,50.259939229514956
53.20860034837803,50.259939572719254
53.20860025437393,50.25993978680946
53.20860063097674,50.25993991292153
53.20860118611629,50.25993977957751
53.208601047217115,50.25993986285455
53.20860023353236,50.259939489668845
53.20859936044189,50.25993938040426
53.208599105950974,50.259939256113114
53.208599382768625,50.25993943722848
53.20859989568867,50.25993907955024
53.208599604271356,50.25993806484223
53.208598039949166,50.259941588516725
53.2085942890589,50.25994272444613
53.208587940731654,50.25994315056938
53.20858025914252,50.25993748277877
53.20857283525074,50.259931727690564
53.2085677272287,50.2599232074469
53.2085641163449,50.25991206868577
53.20856216180261,50.259901088851834
53.20856091750739,50.25988996985668
53.20856038723223,50.25987927958913
53.20855910846437,50.259866473997455
53.20855752041705,50.25985371813068
53.20855551548641,50.259841753275936
53.20855198452758,50.25982996099599
53.208547431833665,50.25981953217892
53.20854448128672,50.25981472264863
53.20854209746932,50.259811083650966
53.20854005647224,50.25980728115606
53.208537685691404,50.259803596348675
53.2085352739445,50.25979987092995
53.20853288259707,50.259796314639566
53.20853074246661,50.25979319907609
53.20852830557237,50.259789995070726
53.20852601791706,50.25978683958267
53.20852364034067,50.25978341299162
53.20852120311995,50.259780634652
53.20851846702301,50.25977810658937
53.208515496812964,50.25977615720758
53.20851275410235,50.25977420145973
53.20848337171711,50.25967626110355
53.20847875991258,50.25966584458701
53.208474425571744,50.25965619090754
53.20847028175138,50.259648788386166
53.2084677555702,50.25964749684175
53.2084681733123,50.259651610324646
53.20847147002069,50.25965888867829
53.2084758915773,50.259667955552096
53.208480456695135,50.25967888559634
53.20848519451156,50.25968931662532
53.20849048318308,50.25969914710275
53.20849541771288,50.25970854484458
53.20849973148108,50.25971935728847
53.20850365018653.50.25973071047101
53.20850827106592,50.25974204292726
53.20851387903641,50.25975256353662
53.20851913351616,50.25976338953426
53.208524096672654,50.25977436793982
53.20852845383017,50.25978619354855
53.208533331513266,50.25979699841833
53.208538221514594,50.25980837127832
53.2085429349107,50.259820981258684
53.2085470472157,50.259834531844646
53.208551206099706,50.259847759243854
53.20855476258105,50.259860442169284
53.20855716140532,50.25987340497357
53.208557808510044,50.25988700775406
53.20855844895618,50.25989984829205
53.20856104381894,50.25991186602674
53.20856555212042,50.259922065770155
53.20857121173673,50.259930895810015
53.20857653350574,50.25993763181478
53.20858206074634,50.25994253084009
53.20860254671352,50.259933041349775
53.20858701558207,50.25994743146406
53.20858752948571,50.259947998673276
53.20858895209103,50.25994727292741
53.208588953955456,50.25994726874534
53.20858912241045,50.25994672665562
53.20858908319835,50.259946394078156
53.20858903537824,50.25994656208919
53.20858885248065,50.25994695848394
53.20858882268126,50.259946654368164
53.208588793015466,50.259946350046704
53.20858899484879,50.259946249999174
